위도,경도
37.6280998,127.0171818
37.6281799,127.0170675
37.6283517,127.0171332
37.628231,127.0167156
37.6280385,127.0163103
37.6278272,127.0169135
37.6278529,127.0167546
37.6278057,127.0164946
37.6275627,127.0176081
37.6275344,127.0174612
37.6275052,127.017201
37.6275922,127.016826
37.6278475,127.0160976
37.6277208,127.0160313
37.6278483,127.0161995
37.62739,127.0174291
37.6273291,127.0176904
37.6271856,127.0177716
37.6293181,127.0195789
37.6293181,127.0195789
37.6293181,127.0195789
37.6293181,127.0195789
37.6268951,127.0175036
37.629425,127.0194416
37.6268788,127.017719
37.6267239,127.0175058
37.6265719,127.0176551
37.6263197,127.0176584
37.6263382,127.0177148
37.6260766,127.0176842
37.6261644,127.0174112
37.6261655,127.0175358
37.6263991,127.0174534
37.6265159,127.0174179
37.6265685,127.017236
37.6265685,127.017236
37.6267046,127.0173588
37.6299427,127.0221085
37.6268008,127.0170063
37.6266663,127.0170874
37.6266663,127.0170874
37.6266663,127.0170874
37.6267707,127.0166329
37.6271055,127.0168097
37.6272873,127.0169999
37.6272501,127.0168531
37.6274396,127.0158084
37.6275043,127.0160001
37.6275043,127.0160001
37.6270097,127.0161199
37.627057,127.0163912
37.626968,127.0165283
37.6271677,127.0166956
37.6271926,127.0164461
37.62686,127.0165411
37.6269029,127.0162799
37.6266695,127.016385
37.6266233,127.0162496
37.626552,127.0163412
37.6262888,127.0161181
37.6262747,127.0165828
37.626401,127.0166037
37.6263223,127.016888
37.6290934,127.0196498
37.6290934,127.0196498
37.6261027,127.0164831
37.6261249,127.015905
37.6263763,127.0157997
37.6264588,127.0159686
37.6264588,127.0159686
37.6268472,127.0160881
37.6290128,127.0197075
37.6266251,127.0143011
37.6266535,127.0144593
37.6260037,127.0132557
37.6260037,127.0132557
37.6257912,127.0137116
37.6262176,127.0140572
37.6263341,127.0139764
37.6263985,127.0141455
37.6263177,127.0141692
37.6260362,127.0139123
37.6257389,127.0139163
37.6260572,127.0142746
37.6259867,127.0144568
37.6263591,127.0148144
37.6259977,127.0146945
37.6259649,127.0150914
37.625948,127.0152276
37.6259307,127.0153071
37.6263978,127.0151424
37.6261205,127.0153839
37.62622,127.0154279
37.6258618,127.0156932
37.6257402,127.0162386
37.6293211,127.0199414
37.6252393,127.0145119
37.6256805,127.0133959
37.6258112,127.0128617
37.6260905,127.0128581
37.6261721,127.0129249
37.6263051,127.0126626
37.626116,127.0126765
37.6292582,127.0199649
37.6291874,127.0201244
37.6250136,127.0155458
37.629034,127.0200925
37.6253977,127.0162204
37.6256002,127.0156514
37.6251749,127.0165179
37.6249052,127.0165894
37.6247182,127.0157763
37.624628,127.0157661
37.6246488,127.0160944
37.6246488,127.0160944
37.6247756,127.016172
37.6245881,127.0153022
37.624521,127.0148159
37.6249562,127.0151387
37.6288872,127.0197772
37.6244726,127.0144201
37.6244726,127.0144201
37.624398,127.0141152
37.6243866,127.0138321
37.6246263,127.0133985
37.6246263,127.0133985
37.6245,127.0123013
37.6251712,127.01176
37.6247075,127.0112563
37.6247075,127.0112563
37.6246539,127.0113137
37.6244125,127.0115321
37.6244125,127.0115321
37.6246231,127.0119372
37.6246231,127.0119372
37.6244339,127.0119397
37.6244339,127.0119397
37.6243306,127.013595
37.6242324,127.0137096
37.6241806,127.0139821
37.6242466,127.0143324
37.6242408,127.0147177
37.6240588,127.0144935
37.6238497,127.0142697
37.6239392,127.0142005
37.6239392,127.0142005
37.6240505,127.013508
37.6240505,127.013508
37.6241533,127.0128723
37.6239646,127.0129314
37.6238995,127.0137706
37.6238995,127.0137706
37.6296878,127.0217946
37.6232756,127.0135069
37.6232756,127.0135069
37.6234745,127.0135836
37.6232054,127.0137344
37.6230418,127.0135553
37.6230985,127.0138718
37.6230562,127.0142009
37.6228558,127.0150191
37.6228558,127.0150191
37.6227015,127.0148852
37.6228891,127.0146902
37.6222846,127.0145962
37.6224957,127.0150579
37.6224957,127.0150579
37.6224957,127.0150579
37.6222628,127.0152309
37.6221097,127.0152329
37.6219577,127.0142946
37.6221286,127.0142584
37.6224506,127.0139823
37.6223332,127.0139498
37.6225397,127.0138565
37.6226455,127.0135832
37.6301203,127.0217889
37.6224182,127.013337
37.6221625,127.0140087
37.6220732,127.0141005
37.6218255,127.0135714
37.6216225,127.0140838
37.6216147,127.0142199
37.6216603,127.0142872
37.6216272,127.0146388
37.621673,127.0147289
37.6216654,127.0148989
37.6216486,127.0150464
37.621901,127.0150657
37.6218506,127.0154968
37.6217053,127.0153628
37.6216681,127.0152274
37.6215826,127.0146961
37.6215487,127.0149571
37.6214524,127.0152868
37.6215426,127.0153083
37.6216525,127.0155108
37.6214895,127.0154223
37.6215298,127.0159315
37.6219357,127.0159828
37.6217839,127.0172309
37.6215357,127.0177213
37.621183,127.0175673
37.6213922,127.0178024
37.6212212,127.0178273
37.6211219,127.017806
37.6210249,127.0180565
37.6206567,127.0182086
37.6211446,127.0183608
37.6212625,127.0184612
37.6213981,127.018516
37.6214861,127.0182543
37.6215647,127.0179588
37.6215647,127.0179588
37.6219606,127.0178969
37.6221893,127.0183017
37.6217666,127.0183979
37.6214285,127.0189121
37.6213822,127.0187654
37.6212307,127.0189713
37.6213856,127.0191732
37.6214076,127.01966
37.6213449,127.0196948
37.6211494,127.0200259
37.6214738,127.020033
37.6213845,127.0201248
37.6212857,127.0201714
37.6209046,127.0198479
37.6210578,127.0198458
37.6207877,127.019872
37.6208241,127.0199169
37.6207891,127.0200419
37.6207594,127.0197252
37.6205353,127.019864
37.6203259,127.0196062
37.6204615,127.0196498
37.6205137,127.0194339
37.6205573,127.019252
37.6207278,127.0191705
37.6207826,127.0192604
37.6208381,127.0194296
37.6208381,127.0194296
37.6209804,127.0192125
37.6210793,127.0191772
37.6211047,127.0189843
37.6210386,127.0186227
37.6209305,127.0186241
37.6208151,127.0188295
37.6208045,127.0186371
37.6205158,127.0185956
37.6205362,127.0188785
37.6270113,127.0206514
37.6270113,127.0206514
37.6263887,127.0205463
37.6273364,127.018574
37.6261128,127.0144551
37.6256515,127.0131584
37.6256515,127.0131584
37.625776,127.0140517
37.6265584,127.0171115
37.6281155,127.0201611
37.6219554,127.0161865
37.6214085,127.019762
37.6220063,127.0147245
37.622242,127.0148913
37.6219052,127.0144879
37.6287802,127.0177393
37.6267729,127.0169047
37.6263303,127.0156871
37.629624,127.0206172
37.6295692,127.0205273
37.6224241,127.0151154
37.6223873,127.0150253
37.6260007,127.0161445
37.6225109,127.0147291
37.626512,127.0202048
37.6272204,127.0165363
37.626692,127.0158409
37.6216066,127.0143333
37.6228182,127.0148384
37.6265786,127.0141317
37.6282211,127.0198539
37.6211278,127.0195957
37.6221588,127.0146432
37.6233823,127.0144118
37.6261075,127.014897
37.6281727,127.019458
37.6278041,127.0163021
37.6244431,127.0152021
37.6242364,127.0152615
37.624046,127.0151281
37.624046,127.0151281
37.624009,127.0150153
37.6239481,127.0152653
37.6236301,127.0149523
37.6235226,127.015033
37.6229847,127.0153573
37.622975,127.0152781
37.6229112,127.0151883
37.6268121,127.0205407
37.6213801,127.0196037
37.6221288,127.0132049
37.6295615,127.020686
37.6236977,127.014419
37.6236977,127.014419
37.6260603,127.0157246
37.6279636,127.0192342
37.6263911,127.0132506
37.6265969,127.0130779
37.6267194,127.0137221
37.6268817,127.015895
37.6233153,127.0150244
37.629621,127.0202547
37.6218936,127.0152584
37.6259033,127.0131098
37.6240498,127.0155811
37.6241853,127.0156247
37.623616,127.0154283
37.6230765,127.01556
37.6227908,127.0158809
37.6228417,127.0154951
37.6298922,127.021452
37.6271961,127.0168652
37.6237529,127.0145542
37.6252534,127.0118835
37.6263911,127.0132506
37.6263911,127.0132506
37.6241243,127.0147872
37.623521,127.0148404
37.6262247,127.0170705
37.6204095,127.0198997
37.626752,127.0133138
37.6238536,127.0147454
37.6238536,127.0147454
37.6262773,127.0136486
37.6225514,127.0141735
37.6227714,127.0146238
37.6229403,127.0143497
37.6228056,127.0144081
37.6227941,127.0141137
37.6226764,127.0140473
37.6260374,127.0129834
37.6227438,127.0156437
37.6227438,127.0156437
37.6265752,127.0158764
37.6241219,127.0134165
37.6264736,127.0155832
37.6264736,127.0155832
37.62223,127.0134528
37.6273438,127.01837
37.6215302,127.0181405
37.6210842,127.0176026
37.6253633,127.0164248
37.6222383,127.0133734
37.6274447,127.0185952
37.627494,127.0191044
37.6274666,127.0190594
37.6273201,127.0187781
37.6273376,127.0187099
37.6271388,127.0186446
37.6272672,127.0189148
37.6249982,127.0115357
37.627397,127.0193549
37.6271709,127.0192559
37.6271709,127.0192559
37.6272803,127.0194131
37.6278601,127.0197906
37.6276438,127.0208697
37.6250067,127.0168826
37.6296828,127.0211829
37.6296828,127.0211829
37.6261553,127.0163124
37.627017,127.0202548
37.6272358,127.0205579
37.6272358,127.0205579
37.6272641,127.0207161
37.6273653,127.020964
37.6270853,127.0208884
37.6295271,127.020879
37.6297531,127.020978
37.6264409,127.0214066
37.626319,127.0208304
37.6265013,127.0210886
37.629426,127.0206424
37.6260972,127.0201649
37.6260972,127.0201649
37.6260972,127.0201649
37.6264842,127.0201146
37.6264379,127.0199566
37.6263299,127.0199693
37.6293277,127.0207457
37.6293827,127.0208583
37.6292935,127.0209614
37.6261497,127.0178079
37.6264025,127.0178612
37.6264739,127.017781
37.6264739,127.017781
37.6264739,127.017781
37.6284311,127.0191034
37.6284311,127.0191034
37.6281979,127.0192311
37.6280346,127.0190973
37.6280346,127.0190973
37.6280346,127.0190973
37.6283478,127.0188326
37.6280346,127.0190973
37.6280346,127.0190973
37.6280346,127.0190973
37.6280346,127.0190973
37.6280245,127.0189615
37.6285528,127.0196569
37.6286456,127.0199729
37.6284926,127.0199976
37.6290833,127.0206016
37.628954,127.0202295
37.6291366,127.0183464
37.629185,127.017666
37.629185,127.017666
37.6278495,127.017423
37.6278423,127.0176384
37.6256547,127.0167948
37.6256547,127.0167948
37.6255126,127.0170346
37.6255126,127.0170346
37.625615,127.0163535
37.625615,127.0163535
37.6251792,127.017039
37.6248938,127.0173826
37.6247809,127.0178938
37.6246549,127.0179182
37.62478,127.0177919
37.6248417,127.0176212
37.6246954,127.0173739
37.6246954,127.0173739
37.6247759,127.0172935
37.6246485,127.0182354
37.6244314,127.018125
37.6223778,127.0171325
37.6227376,127.0159836
37.6222799,127.0161935
37.6224522,127.0163272
37.62212,127.0164675
37.6221722,127.0162516
37.622521,127.0159411
37.6225168,127.0165189
37.6221576,127.0166596
37.6221491,127.0156402
37.6226319,127.0162682
37.6224965,127.016236
37.6227131,127.0162784
37.6227234,127.0164369
37.6226431,127.0165286
37.6225724,127.0166994
37.622476,127.0170292
37.6237424,127.0132969
37.6215328,127.0141303
37.6215328,127.0141303
37.6238391,127.0130011
37.6209369,127.0129034
37.6208712,127.0125871
37.6207349,127.012453
37.620664,127.0125899
37.620664,127.0125899
37.6206036,127.0129078
37.6206496,127.0130205
37.6204691,127.0129889
37.6204691,127.0129889
37.6205724,127.0178132
37.6203225,127.018111
37.6201058,127.0180572
37.620289,127.0173298
37.6203769,127.0170681
37.6201717,127.0183962
37.6210397,127.0165837
37.6208773,127.0165631
37.6210742,127.016402
37.6212546,127.0164222
37.6209019,127.0162683
37.6208387,127.0162578
37.6206854,127.0162372
37.6203608,127.0162074
37.6204495,127.0160477
37.620657,127.0160789
37.6210085,127.0160856
37.6211881,127.0160153
37.6209266,127.0159848
37.6203854,127.0159239
37.6203931,127.0157652
37.6206095,127.015785
37.6207269,127.0158061
37.6209333,127.0157128
37.6207438,127.0156813
37.6206175,127.0156603
37.620499,127.015492
37.6211123,127.0155632
37.6210391,127.0154282
37.6207506,127.0154094
37.6207506,127.0154094
37.620507,127.0153786
37.6204259,127.0153683
37.6209917,127.0151456
37.6206039,127.0151054
37.620386,127.0149044
37.620386,127.0149044
37.6204852,127.0149258
37.6207828,127.0149558
37.6210804,127.0149859
37.6204647,127.0146202
37.6208344,127.0146606
37.6212493,127.0147118
37.6205808,127.014494
37.6205808,127.014494
37.6204184,127.0144735
37.6204184,127.0144735
37.6208234,127.0144229
37.6208234,127.0144229
37.6209294,127.017412
37.6215042,127.0171893
37.6214141,127.0171791
37.6211004,127.0173871
37.6208597,127.0176962
37.6210699,127.0169684
37.6214725,127.0166233
37.6212894,127.0151984
37.6213501,127.014903
37.6213465,127.0144726
37.6209226,127.0144329
37.6209226,127.0144329
37.6205284,127.0179497
37.620527,127.0177798
37.6209348,127.0169702
37.6210205,127.0175241
37.6207607,127.0144577
37.6207616,127.0178107
37.6214932,127.0169402
37.620705,127.0175169
37.6206124,127.0172123
37.6207297,127.0172334
37.6206206,127.0171102
37.6208446,127.01696
37.6209979,127.0169807
37.6204905,127.0166362
37.614962,127.0269032
37.614962,127.0269032
37.6158782,127.0243653
37.6151175,127.028283
37.6127149,127.0297641
37.6249946,127.0175965
37.6210716,127.0085404
37.624643,127.0100111
37.624643,127.0100111
37.624643,127.0100111
37.624643,127.0100111
37.62241,127.0101992
37.62241,127.0101992
37.62241,127.0101992
37.62241,127.0101992
37.62241,127.0101992
37.62241,127.0101992
37.62241,127.0101992
37.62241,127.0101992
37.62241,127.0101992
37.62241,127.0101992
37.62241,127.0101992
37.62241,127.0101992
37.6176149,127.0306633
37.6178545,127.0313059
37.6180271,127.0314735
37.6177814,127.0311822
37.6176731,127.031161
37.6178299,127.0316007
37.6177689,127.031862
37.6180699,127.0322999
37.6180699,127.0322999
37.6187182,127.0322462
37.6170619,127.0324489
37.6170619,127.0324489
37.6170619,127.0324489
37.6185758,127.0324633
37.6183749,127.0321374
37.6184964,127.0326682
37.6183403,127.0323191
37.6167614,127.0331664
37.6169218,127.0329491
37.618944,127.0323112
37.6170027,127.0329254
37.6170744,127.0328678
37.6169929,127.0328236
37.6167489,127.0327361
37.6188541,127.0323464
37.616901,127.0325982
37.616757,127.0326227
,
37.6242489,127.0276546
37.6239256,127.0277834
37.6237279,127.0278539
37.6236996,127.0276957
37.6238074,127.0276603
37.6239062,127.0276137
37.624005,127.0275784
37.6232954,127.0278482
37.623493,127.0277777
37.624446,127.0275161
37.6231875,127.0278836
37.622981,127.0279656
37.622981,127.0279656
37.6227654,127.0280477
37.6244437,127.0272442
37.6230903,127.0281114
37.6229914,127.0281354
37.6242119,127.0275418
37.6252023,127.029636
37.6234899,127.0284914
37.6238338,127.029767
37.6238338,127.029767
37.6238338,127.029767
37.6238338,127.029767
37.6238338,127.029767
37.6238338,127.029767
37.6233562,127.0286744
37.6233976,127.0282207
37.6239037,127.0284067
37.6246523,127.028499
37.6246523,127.028499
37.6240301,127.0284391
37.6230189,127.0292905
37.6229819,127.0291777
37.6230988,127.0291422
37.6231707,127.0291186
37.6238495,127.0305825
37.6238664,127.0304463
37.6233268,127.0294791
37.6233268,127.0294791
37.6236329,127.03054
37.6230336,127.0288825
37.6234506,127.0302931
37.6236931,127.0301993
37.6232938,127.0298533
37.6232479,127.0297407
37.623158,127.0297645
37.6235236,127.0304054
37.6231209,127.0285415
37.6231209,127.0285415
37.6229258,127.0289292
37.6238865,127.0307066
37.6230928,127.0295161
37.6232359,127.0293783
37.6227969,127.0307887
37.6230572,127.0306607
37.6224903,127.0307587
37.6229833,127.0304464
37.6228882,127.0309348
37.6234999,127.0308136
37.6230419,127.0309894
37.6232011,127.0306249
37.6223597,127.0302166
37.6226673,127.0303599
37.6226271,127.0287632
37.623107,127.030139
37.623107,127.030139
37.6223676,127.0300806
37.6222386,127.0297311
37.622219,127.0295388
37.6227282,127.0300986
37.6230695,127.0299695
37.622709,127.0288527
37.6225185,127.0297954
37.6225185,127.0297954
37.622285,127.0298891
37.622285,127.0298891
37.622285,127.0298891
37.6229533,127.0300843
37.622809,127.0300635
37.622781,127.0299393
37.6229694,127.0298462
37.6227252,127.0297361
37.6226884,127.029646
37.6227512,127.0296112
37.6222969,127.0291526
37.6221082,127.0292117
37.6223215,127.0288464
37.6221417,127.0289054
37.6222935,127.0287335
37.622793,127.030313
37.6226464,127.0289215
37.6223717,127.0294802
37.6224614,127.0294337
37.6223969,127.0292533
37.6225455,127.0286963
37.6224273,127.0296607
37.6226323,127.0293975
37.6227561,127.0302002
37.6225966,127.0283331
37.6221475,127.0285089
37.6216081,127.0286631
37.6224432,127.0283124
37.6224432,127.0283124
37.6210762,127.0286247
37.622262,127.0281902
37.6216872,127.0284129
37.621354,127.0284399
37.621354,127.0284399
37.621354,127.0284399
37.6221504,127.0299588
37.6215851,127.0291505
37.6215752,127.0290374
37.6218896,127.02892
37.6219175,127.0290329
37.6220853,127.0297104
37.6213263,127.0294597
37.6220202,127.0294621
37.6220202,127.0294621
37.6211545,127.0293827
37.6211545,127.0293827
37.621361,127.0292894
37.6213333,127.0292104
37.6217889,127.0298276
37.6219638,127.0291796
37.62189,127.0300641
37.62189,127.0300641
37.6217898,127.0299408
37.6219156,127.0298939
37.6220144,127.0298586
37.6221132,127.0298234
37.621865,127.0292149
37.61172,127.0348059
37.621866,127.0293395
37.6216555,127.0300445
37.6216274,127.029909
37.6214209,127.0300023
37.6217033,127.0292849
37.6214904,127.0296842
37.6214455,127.0297074
37.6212464,127.0295967
37.6215337,127.0294797
37.6219225,127.0296333
37.6217518,127.0297034
37.6212938,127.0298906
37.6224961,127.031461
37.6224961,127.031461
37.6218616,127.0310047
37.6218616,127.0310047
37.6220882,127.0311604
37.6219878,127.0310031
37.6217862,127.0305979
37.6218568,127.0304157
37.621775,127.0303262
37.6221674,127.0309328
37.6222536,127.0304559
37.6218644,127.0302457
37.6219577,127.0306297
37.6221442,127.0313976
37.6219577,127.0306297
37.6216616,127.0307808
37.6214875,127.0304319
37.6216511,127.0305997
37.6216317,127.0304413
37.622172,127.0314991
37.6222088,127.0315893
37.6220393,127.0317954
37.6220393,127.0317954
37.6219466,127.0314794
37.6218125,127.0316058
37.6219036,127.0317292
37.6216325,127.0316307
37.6217144,127.0317316
37.6218013,127.0313454
37.6217064,127.0318563
37.6216255,127.03188
37.6213352,127.0316346
37.6213352,127.0316346
37.6213279,127.0318499
37.6216634,127.0310073
37.6217189,127.0311765
37.6212772,127.0311596
37.6213836,127.030943
37.6208536,127.0289448
37.6208536,127.0289448
37.6205843,127.0290729
37.6208101,127.0302367
37.6209613,127.0299969
37.621114,127.0299383
37.6210143,127.0298603
37.6208513,127.0297604
37.6212285,127.0307071
37.6210668,127.0307658
37.6212629,127.0305141
37.6210025,127.0306194
37.6209038,127.030666
37.620857,127.0304627
37.6211882,127.0301979
37.6211882,127.0301979
37.6210176,127.030268
37.6209367,127.0302917
37.6209974,127.0310952
37.6209974,127.0310952
37.6211676,127.0309797
37.6206331,127.0295254
37.6206141,127.0294124
37.6212397,127.0309788
37.621396,127.0313619
37.6209311,127.0296121
37.6208242,127.0308596
37.6207344,127.0308947
37.6205368,127.0309653
37.6205069,127.0306145
37.6204081,127.0306611
37.6203622,127.0305484
37.6203887,127.0304914
37.6206494,127.0304201
37.6203159,127.0304017
37.6204588,127.0302413
37.6206101,127.0300128
37.6204471,127.0299243
37.6202333,127.0302216
37.6202075,127.0292704
37.6208432,127.0309726
37.6207712,127.0309849
37.6163584,127.0356749
37.6163584,127.0356749
37.6163584,127.0356749
37.6196669,127.0292774
37.6196669,127.0292774
37.6206994,127.0310198
37.6139752,127.035128
37.6200089,127.0292276
37.6206752,127.0313599
37.6207651,127.0313361
37.6205661,127.0312481
37.620194,127.0298256
37.620194,127.0298256
37.620194,127.0298256
37.6203912,127.0296984
37.6210485,127.0318422
37.6199693,127.0298852
37.6209748,127.0316393
37.6209748,127.0316393
37.6203714,127.0316697
37.6206686,127.0316546
37.6208682,127.0318219
37.6202841,127.0309119
37.6198876,127.0298183
37.6202253,127.0314451
37.6249157,127.029855
37.6197918,127.0313148
37.6197089,127.0311006
37.619835,127.0310876
37.619936,127.0313242
37.620215,127.0312866
37.6203142,127.0312967
37.6203949,127.031239
37.6203949,127.031239
37.6196892,127.0297982
37.6204269,127.0318503
37.6204269,127.0318503
37.6198165,127.0299325
37.6198534,127.0300339
37.6199389,127.0305765
37.6197746,127.0303181
37.6197913,127.0301593
37.6200914,127.0315941
37.6201451,127.0304493
37.6200547,127.0304165
37.6202818,127.0317389
37.6200975,127.0301327
37.6194197,127.0298923
37.6189617,127.0300795
37.6191233,127.0300094
37.6189906,127.0303057
37.6189098,127.0303407
37.6189565,127.030544
37.6188188,127.0302286
37.6188138,127.0307271
37.6189025,127.030556
37.6188417,127.0308287
37.61898,127.031212
37.6192798,127.0304152
37.6196868,127.0306025
37.6191693,127.0301221
37.6194493,127.0302091
37.6194685,127.0303448
37.6197423,127.0307717
37.6193993,127.0306968
37.6193005,127.0307434
37.619392,127.0309121
37.6185196,127.0300059
37.6183118,127.0299406
37.6180041,127.0297747
37.618382,127.0297132
37.618382,127.0297132
37.6186779,127.0306269
37.6183364,127.0307446
37.6182367,127.0306666
37.6177929,127.0303891
37.6180447,127.0303292
37.618543,127.0306626
37.6184084,127.0307323
37.6184791,127.0305615
37.6186123,127.0303219
37.6185661,127.0301866
37.6181807,127.0304294
37.6180101,127.0304996
37.6177805,127.0299702
37.6180864,127.0299209
37.6184073,127.0305964
37.6178271,127.0301622
37.6185444,127.0319313
37.6187766,127.0316791
37.6187577,127.031566
37.6186124,127.031432
37.6185758,127.0313645
37.6184418,127.0315022
37.6184636,127.0319663
37.6183422,127.0314468
37.6182007,127.0317771
37.6182537,127.0316405
37.6181549,127.0316758
37.6182346,127.0315162
37.6181789,127.031313
37.6181789,127.031313
37.6185373,127.0310705
37.619365,127.0320113
37.6195896,127.0319291
37.6196973,127.0318824
37.619814,127.0318242
37.6194074,127.0316935
37.6196138,127.0315889
37.6197126,127.0315537
37.619595,127.0314872
37.6194872,127.0315339
37.6194758,127.0312396
37.6192962,127.0313098
37.6182123,127.0309954
37.6185447,127.0308665
37.6190933,127.0318449
37.6191741,127.0318098
37.6190382,127.031721
37.6189562,127.0316088
37.6191089,127.0315502
37.6190179,127.0314381
37.6188647,127.03144
37.6188647,127.03144
37.6188881,127.0320854
37.618743,127.031974
37.6174935,127.0301325
37.6177036,127.0304923
37.6246551,127.0299376
37.6252888,127.032501
37.6250118,127.0327765
37.6244905,127.0329418
37.6246059,127.0327251
37.6249909,127.0324255
37.6244424,127.0325686
37.6253677,127.0322281
37.6250427,127.032153
37.6248261,127.0321105
37.6245103,127.0320579
37.624698,127.0318742
37.6252397,127.0320032
37.6254619,127.0316265
37.6254619,127.0316265
37.6254568,127.0310148
37.625194,127.0308256
37.625194,127.0308256
37.6244363,127.031821
37.6242969,127.0324005
37.6242488,127.0320387
37.6242488,127.0320387
37.6243014,127.0318567
37.623637,127.0321485
37.6234749,127.0321506
37.6234749,127.0321506
37.623087,127.032099
37.623087,127.032099
37.6242104,127.0328435
37.6239768,127.0329258
37.6239303,127.0327451
37.6236354,127.0330435
37.6231555,127.0327665
37.6227997,127.0333262
37.6229061,127.0331096
37.6228997,127.0323393
37.62272,127.0323983
37.6225313,127.0324574
37.6222167,127.0325521
37.6223139,127.0323129
37.6226554,127.0322066
37.622853,127.032136
37.622853,127.032136
37.6235112,127.033283
37.6225377,127.0332389
37.6219857,127.0329515
37.6218663,127.0326699
37.621478,127.032573
37.6216668,127.0325252
37.6217748,127.0325012
37.6219817,127.0324645
37.6211542,127.0326451
37.6221851,127.0330962
37.6217268,127.0332494
37.6216369,127.0332732
37.6216369,127.0332732
37.6235888,127.0328628
37.6234541,127.0329099
37.6235096,127.0330904
37.6233283,127.0329568
37.6232115,127.0330037
37.6232581,127.0331843
37.6247389,127.0324628
37.6252496,127.0310175
37.625063,127.0313371
37.6250696,127.0310424
37.6249985,127.0311567
37.6248653,127.0313963
37.6243538,127.032751
37.6251099,127.031563
37.6250391,127.0317112
37.6253098,127.0317644
37.6214464,127.0320183
37.6215875,127.0327415
37.6240909,127.0303641
37.6240909,127.0303641
37.6236274,127.0309705
37.6236274,127.0309705
37.6236274,127.0309705
37.6225572,127.0334199
37.6222152,127.0334697
37.6220345,127.033404
37.6219264,127.0334168
37.6223219,127.0332984
37.6243024,127.0308825
37.6243024,127.0308825
37.6233335,127.0324923
37.6240137,127.0319284
37.621331,127.0333225
37.621331,127.0333225
37.6213497,127.0334129
37.6227743,127.0335304
37.6237415,127.0328042
37.6230345,127.0322923
37.6230345,127.0322923
37.6215679,127.0325491
37.6242806,127.0315171
37.6242806,127.0315171
37.6240919,127.0315762
37.6239122,127.0316352
37.6239122,127.0316352
37.6236069,127.0317751
37.6232919,127.0318132
37.6160065,127.0345014
37.6163927,127.0343492
37.6159004,127.034752
37.6207699,127.0330239
37.6194772,127.0325082
37.6194772,127.0325082
37.6196748,127.0324377
37.6200612,127.0323081
37.6203042,127.032271
37.6204103,127.0320204
37.6198978,127.0321516
37.619709,127.0322107
37.6193935,127.0321921
37.6160275,127.0348636
37.6197387,127.0325388
,
37.6184397,127.0334505
37.6165146,127.0349366
37.6165589,127.0348454
37.6124617,127.0307528
37.6122449,127.0306763
37.6164458,127.0342352
,
37.6210152,127.03327
37.6209256,127.0333391
37.6209256,127.0333391
37.621075,127.0328727
,
37.6209134,127.0329428
37.6209032,127.0327956
37.6117097,127.0313402
37.6210022,127.032783
37.6211011,127.0327591
37.6203866,127.0324285
37.6208347,127.0321395
37.6205558,127.0321884
37.6204214,127.0322808
37.6205998,127.0320632
37.6207617,127.0320272
37.6210408,127.0320009
37.6210416,127.0320915
37.6162723,127.035053
37.616289,127.0348942
,
,
37.6114805,127.0308674
37.6207995,127.0333407
37.6163232,127.0346672
,
,
37.6161517,127.0346355
37.6163226,127.0345993
37.6164848,127.0345972
37.6105914,127.0323174
37.6103915,127.0321161
37.6104712,127.0319452
37.6104506,127.0316283
37.6117067,127.0320764
37.611365,127.0321601
37.6115862,127.0316702
37.6114693,127.0316944
37.6116803,127.032156
37.6113018,127.0321496
37.6113895,127.031854
37.6113895,127.031854
37.6097958,127.0308893
,
,
37.6107052,127.0319082
37.6106949,127.0317497
37.61101,127.031723
37.611117,127.0315857
37.6106758,127.0316254
37.610953,127.0313613
37.610953,127.0313613
37.6106741,127.0314102
37.6102627,127.0317893
37.6105496,127.0316157
37.6102778,127.031438
37.6102778,127.031438
37.6106795,127.0320784
37.6107604,127.0320547
37.6109933,127.0318818
,
,
,
37.611909,127.0314735
37.6117752,127.0316338
37.6119035,127.031904
,
,
,
37.6110146,127.0322779
37.6107995,127.032428
37.6106916,127.032452
,
,
37.6108582,127.0329935
,
,
,
37.6111965,127.0335894
,
,
37.6120161,127.0346549
,
37.6125589,127.0349197
37.6124875,127.0349999
37.6125621,127.0353161
37.6122534,127.0350256
37.6113911,127.0342552
37.6125889,127.0341831
37.6114804,127.0341521
37.6121089,127.0349821
37.6119653,127.035052
37.6128255,127.0344632
37.6117867,127.0341481
37.6122094,127.0351507
37.6115425,127.0340267
37.6116766,127.0339004
37.6116766,127.0339004
37.6117942,127.0339555
37.6120173,127.0336921
37.6116936,127.0337756
37.6116936,127.0337756
37.6116936,127.0337756
37.6118533,127.033479
37.6115461,127.0344684
37.6122378,127.0342216
37.6122755,127.0344137
37.6122259,127.0338593
37.6119848,127.0341343
37.6118601,127.0343058
,
,
37.6115518,127.0329619
37.6121998,127.0328742
37.6120716,127.0326267
37.6119895,127.0325032
37.6118301,127.032845
,
37.61233,127.0333709
37.6123195,127.0331898
37.6125516,127.0329263
37.6123813,127.0330305
37.6120224,127.0332163
37.6119057,127.0332745
37.6122406,127.0334514
37.6125823,127.0333677
37.6125823,127.0333677
37.6125576,127.0336625
37.613187,127.0334958
37.6129436,127.0334762
37.6129436,127.0334762
37.6129424,127.033329
37.6128321,127.0330699
37.6127724,127.0334785
,
,
,
,
,
37.6133435,127.0339015
37.6131199,127.0341083
37.6158499,127.0351944
37.6131551,127.0340059
,
